CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
27,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 13:54:58+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,31.614353447309774,UNKNOWN,UNKNOWN,707860.0
27,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 13:57:08+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,31.614353447309774,UNKNOWN,UNKNOWN,707990.0
27,Request For Payment REJECTED by MISSING,2017-01-18 15:11:08+00:00,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65463,0,31.614353447309774,UNKNOWN,UNKNOWN,798830.0
28,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 14:52:11+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148,711293.0
28,Request For Payment APPROVED by PRE_APPROVER,2017-01-17 14:52:18+00:00,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148,711300.0
28,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 14:55:00+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148,711462.0
28,Request Payment,2017-01-17 15:42:04+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148,714286.0
28,Payment Handled,2017-01-19 17:31:50+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,25.34672207446496,UNKNOWN,request for payment number 148148,893672.0
29,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 15:12:59+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907,712541.0
29,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 15:13:11+00:00,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907,712553.0
29,Request Payment,2017-01-19 15:24:36+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907,886038.0
29,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,1699.9224747160142,UNKNOWN,request for payment number 147907,1239301.0
30,Request For Payment SUBMITTED by EMPLOYEE,2017-01-17 16:48:39+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888,718281.0
30,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-17 16:48:58+00:00,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888,718300.0
30,Request Payment,2017-01-19 15:51:22+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888,887644.0
30,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,46.53304952089496,UNKNOWN,request for payment number 148888,1239301.0
31,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 09:44:33+00:00,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434,779235.0
31,Request For Payment APPROVED by PRE_APPROVER,2017-01-18 09:44:39+00:00,STAFF MEMBER,PRE_APPROVER,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434,779241.0
31,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-25 05:15:06+00:00,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434,1367868.0
31,Request Payment,2017-01-25 11:02:51+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434,1388733.0
31,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65463,0,130.32384196154325,UNKNOWN,request for payment number 148434,1844062.0
32,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 10:52:56+00:00,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65458,0,78.89250361246872,UNKNOWN,request for payment number 147920,783338.0
32,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 10:53:04+00:00,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0,78.89250361246872,UNKNOWN,request for payment number 147920,783346.0
32,Request Payment,2017-01-19 15:49:06+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,78.89250361246872,UNKNOWN,request for payment number 147920,887508.0
32,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,78.89250361246872,UNKNOWN,request for payment number 147920,1239301.0
33,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 11:26:40+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65458,0,15.182427838036624,UNKNOWN,request for payment number 147912,785362.0
33,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 11:26:45+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65458,0,15.182427838036624,UNKNOWN,request for payment number 147912,785367.0
33,Request Payment,2017-01-19 15:48:14+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0,15.182427838036624,UNKNOWN,request for payment number 147912,887456.0
33,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0,15.182427838036624,UNKNOWN,request for payment number 147912,1239301.0
34,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 12:01:57+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,41.827541106078606,UNKNOWN,request for payment number 149835,787479.0
34,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 12:02:05+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,41.827541106078606,UNKNOWN,request for payment number 149835,787487.0
34,Request Payment,2017-01-26 13:32:03+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,41.827541106078606,UNKNOWN,request for payment number 149835,1484085.0
34,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,41.827541106078606,UNKNOWN,request for payment number 149835,1844062.0
35,Request For Payment SUBMITTED by EMPLOYEE,2017-01-18 22:05:48+00:00,STAFF MEMBER,EMPLOYEE,project 147742,task 55559,organizational unit 65458,0,817.3563723766118,activity 505,request for payment number 147916,823710.0
35,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-18 22:08:33+00:00,STAFF MEMBER,SUPERVISOR,project 147742,task 55559,organizational unit 65458,0,817.3563723766118,activity 505,request for payment number 147916,823875.0
35,Request Payment,2017-01-19 15:46:45+00:00,SYSTEM,UNDEFINED,project 147742,task 55559,organizational unit 65458,0,817.3563723766118,activity 505,request for payment number 147916,887367.0
35,Payment Handled,2017-01-23 17:32:19+00:00,SYSTEM,UNDEFINED,project 147742,task 55559,organizational unit 65458,0,817.3563723766118,activity 505,request for payment number 147916,1239301.0
36,Request For Payment SUBMITTED by EMPLOYEE,2017-01-19 14:52:01+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 15842,organizational unit 65463,0,341.6368893649786,activity 505,request for payment number 147943,884083.0
36,Request For Payment APPROVED by PRE_APPROVER,2017-01-19 14:52:36+00:00,STAFF MEMBER,PRE_APPROVER,project 503,task 15842,organizational unit 65463,0,341.6368893649786,activity 505,request for payment number 147943,884118.0
36,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-23 08:50:59+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 15842,organizational unit 65463,0,341.6368893649786,activity 505,request for payment number 147943,1208021.0
36,Request Payment,2017-01-23 13:05:49+00:00,SYSTEM,UNDEFINED,project 503,task 15842,organizational unit 65463,0,341.6368893649786,activity 505,request for payment number 147943,1223311.0
36,Payment Handled,2017-01-26 17:30:47+00:00,SYSTEM,UNDEFINED,project 503,task 15842,organizational unit 65463,0,341.6368893649786,activity 505,request for payment number 147943,1498409.0
37,Request For Payment SUBMITTED by EMPLOYEE,2017-01-20 11:15:28+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,16.162085783619368,UNKNOWN,request for payment number 147751,957490.0
37,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-20 11:15:35+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,16.162085783619368,UNKNOWN,request for payment number 147751,957497.0
37,Request Payment,2017-01-23 14:46:03+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,16.162085783619368,UNKNOWN,request for payment number 147751,1229325.0
37,Payment Handled,2017-01-26 17:30:47+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,16.162085783619368,UNKNOWN,request for payment number 147751,1498409.0
38,Request For Payment SUBMITTED by EMPLOYEE,2017-01-24 14:12:43+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,8.495698109401438,UNKNOWN,request for payment number 148229,1313725.0
38,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-24 14:31:20+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,8.495698109401438,UNKNOWN,request for payment number 148229,1314842.0
38,Request Payment,2017-01-27 12:09:45+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,8.495698109401438,UNKNOWN,request for payment number 148229,1565547.0
38,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,8.495698109401438,UNKNOWN,request for payment number 148229,1844062.0
39,Request For Payment SUBMITTED by EMPLOYEE,2017-01-24 14:41:09+00:00,STAFF MEMBER,EMPLOYEE,project 147582,task 147756,organizational unit 65458,0,1249.8715657014827,activity 505,request for payment number 147755,1315431.0
39,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-24 14:51:06+00:00,STAFF MEMBER,SUPERVISOR,project 147582,task 147756,organizational unit 65458,0,1249.8715657014827,activity 505,request for payment number 147755,1316028.0
39,Request Payment,2017-01-26 13:28:05+00:00,SYSTEM,UNDEFINED,project 147582,task 147756,organizational unit 65458,0,1249.8715657014827,activity 505,request for payment number 147755,1483847.0
39,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147582,task 147756,organizational unit 65458,0,1249.8715657014827,activity 505,request for payment number 147755,1844062.0
40,Request For Payment SUBMITTED by EMPLOYEE,2017-01-26 10:18:54+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,6.617545567312693,UNKNOWN,request for payment number 149205,1472496.0
40,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-26 10:19:03+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,6.617545567312693,UNKNOWN,request for payment number 149205,1472505.0
40,Request Payment,2017-01-27 12:08:31+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,6.617545567312693,UNKNOWN,request for payment number 149205,1565473.0
40,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,6.617545567312693,UNKNOWN,request for payment number 149205,1844062.0
41,Request For Payment SUBMITTED by EMPLOYEE,2017-01-26 11:54:32+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,1478234.0
41,Request For Payment REJECTED by PRE_APPROVER,2017-01-26 11:54:39+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,1478241.0
41,Request For Payment REJECTED by EMPLOYEE,2017-02-01 10:51:50+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,1992872.0
41,Request For Payment SUBMITTED by EMPLOYEE,2017-02-01 12:54:23+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,2000225.0
41,Request For Payment APPROVED by PRE_APPROVER,2017-02-01 12:54:48+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,2000250.0
41,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-01 15:51:13+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,2010835.0
41,Request For Payment REJECTED by MISSING,2017-02-08 15:41:32+00:00,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65463,0,12.955840539247667,UNKNOWN,UNKNOWN,2615054.0
42,Request For Payment SUBMITTED by EMPLOYEE,2017-01-26 11:55:32+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,1478294.0
42,Request For Payment REJECTED by PRE_APPROVER,2017-01-26 11:55:39+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,1478301.0
42,Request For Payment REJECTED by EMPLOYEE,2017-02-01 10:52:20+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,1992902.0
42,Request For Payment SUBMITTED by EMPLOYEE,2017-02-01 12:53:47+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,2000189.0
42,Request For Payment APPROVED by PRE_APPROVER,2017-02-01 12:54:14+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,2000216.0
42,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-01 15:51:38+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,2010860.0
42,Request For Payment REJECTED by MISSING,2017-02-08 15:39:53+00:00,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65463,0,28.07098783503661,UNKNOWN,UNKNOWN,2614955.0
43,Request For Payment SUBMITTED by EMPLOYEE,2017-01-26 13:39:33+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 148448,organizational unit 65458,0,1031.6698327131896,activity 505,request for payment number 148447,1484535.0
43,Request For Payment APPROVED by PRE_APPROVER,2017-01-26 14:01:14+00:00,STAFF MEMBER,PRE_APPROVER,project 503,task 148448,organizational unit 65458,0,1031.6698327131896,activity 505,request for payment number 148447,1485836.0
43,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-27 13:11:45+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 148448,organizational unit 65458,0,1031.6698327131896,activity 505,request for payment number 148447,1569267.0
43,Request Payment,2017-01-27 14:34:02+00:00,SYSTEM,UNDEFINED,project 503,task 148448,organizational unit 65458,0,1031.6698327131896,activity 505,request for payment number 148447,1574204.0
43,Payment Handled,2017-01-30 17:31:40+00:00,SYSTEM,UNDEFINED,project 503,task 148448,organizational unit 65458,0,1031.6698327131896,activity 505,request for payment number 148447,1844062.0
44,Request For Payment SUBMITTED by EMPLOYEE,2017-01-27 11:35:34+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,6.117806656383548,UNKNOWN,request for payment number 147760,1563496.0
44,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-27 11:36:30+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,6.117806656383548,UNKNOWN,request for payment number 147760,1563552.0
44,Request Payment,2017-02-07 16:09:54+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,6.117806656383548,UNKNOWN,request for payment number 147760,2530356.0
44,Payment Handled,2017-02-20 17:32:08+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,6.117806656383548,UNKNOWN,request for payment number 147760,3658490.0
45,Request For Payment SUBMITTED by EMPLOYEE,2017-01-27 13:06:30+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,5.580431142262634,UNKNOWN,request for payment number 148395,1568952.0
45,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-27 13:06:41+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,5.580431142262634,UNKNOWN,request for payment number 148395,1568963.0
45,Request Payment,2017-02-10 12:15:54+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,5.580431142262634,UNKNOWN,request for payment number 148395,2775516.0
45,Payment Handled,2017-02-20 17:32:08+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,5.580431142262634,UNKNOWN,request for payment number 148395,3658490.0
46,Request For Payment SUBMITTED by EMPLOYEE,2017-01-27 16:04:48+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65457,0,186.4984528352629,UNKNOWN,request for payment number 147764,1579650.0
46,Request For Payment APPROVED by PRE_APPROVER,2017-01-27 16:04:58+00:00,STAFF MEMBER,PRE_APPROVER,project 147546,UNKNOWN,organizational unit 65457,0,186.4984528352629,UNKNOWN,request for payment number 147764,1579660.0
46,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-27 16:05:23+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65457,0,186.4984528352629,UNKNOWN,request for payment number 147764,1579685.0
46,Request Payment,2017-02-02 14:30:14+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65457,0,186.4984528352629,UNKNOWN,request for payment number 147764,2092376.0
46,Payment Handled,2017-02-06 17:31:45+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65457,0,186.4984528352629,UNKNOWN,request for payment number 147764,2448867.0
47,Request For Payment SUBMITTED by EMPLOYEE,2017-01-29 12:54:00+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,307.46939935872024,UNKNOWN,request for payment number 147983,1741002.0
